x	VE	analog 5.24
x	HN	egdbooking.gc.ca
x	PS	2007	02	18	02	24
x	FR	2007	02	04	20	17
x	LR	2007	02	18	03	34
x	E7	2007	02	18	02	24
x	SR	9338
x	S7	3644
x	NC	462
x	C7	0
x	FL	7
x	F7	2
x	RR	457
x	R7	195
x	NH	84
x	H7	43
x	BT	96725619
x	B7	37693600
1	Rr	9338	100.000	2007
1	*BT	R	9338	2007
Q	Rr	9338	100.000	2007	1
Q	*BT	R	9338	2007	1
m	Rr	9338	100.000	2007	02
m	*BT	R	9338	2007	02
W	Rr	1	0.011	2007	02	18
W	Rr	3645	39.034	2007	02	11
W	Rr	5692	60.955	2007	02	04
W	*BT	R	5692	2007	02	04
D	Rr	1	0.011	2007	02	18
D	Rr	411	4.401	2007	02	17
D	Rr	363	3.887	2007	02	16
D	Rr	364	3.898	2007	02	15
D	Rr	424	4.541	2007	02	14
D	Rr	1191	12.754	2007	02	13
D	Rr	884	9.467	2007	02	12
D	Rr	8	0.086	2007	02	11
D	Rr	216	2.313	2007	02	10
D	Rr	744	7.967	2007	02	09
D	Rr	768	8.224	2007	02	08
4	Rr	0	0.000	2007	02	18	02	00
4	Rr	0	0.000	2007	02	18	01	45
4	Rr	0	0.000	2007	02	18	01	30
4	Rr	0	0.000	2007	02	18	01	15
4	Rr	0	0.000	2007	02	18	01	00
4	Rr	0	0.000	2007	02	18	00	45
4	Rr	0	0.000	2007	02	18	00	30
4	Rr	0	0.000	2007	02	18	00	15
4	Rr	0	0.000	2007	02	18	00	00
4	Rr	0	0.000	2007	02	17	23	45
4	Rr	0	0.000	2007	02	17	23	30
4	Rr	0	0.000	2007	02	17	23	15
4	Rr	0	0.000	2007	02	17	23	00
4	Rr	6	0.064	2007	02	17	22	45
4	Rr	0	0.000	2007	02	17	22	30
4	Rr	0	0.000	2007	02	17	22	15
4	Rr	0	0.000	2007	02	17	22	00
4	Rr	0	0.000	2007	02	17	21	45
4	Rr	54	0.578	2007	02	17	21	30
4	Rr	0	0.000	2007	02	17	21	15
4	Rr	0	0.000	2007	02	17	21	00
4	Rr	0	0.000	2007	02	17	20	45
4	Rr	0	0.000	2007	02	17	20	30
4	Rr	60	0.643	2007	02	17	20	15
4	Rr	0	0.000	2007	02	17	20	00
4	Rr	0	0.000	2007	02	17	19	45
4	Rr	0	0.000	2007	02	17	19	30
4	Rr	0	0.000	2007	02	17	19	15
4	Rr	10	0.107	2007	02	17	19	00
4	Rr	0	0.000	2007	02	17	18	45
4	Rr	46	0.493	2007	02	17	18	30
4	Rr	0	0.000	2007	02	17	18	15
4	Rr	0	0.000	2007	02	17	18	00
4	Rr	0	0.000	2007	02	17	17	45
4	Rr	0	0.000	2007	02	17	17	30
4	Rr	0	0.000	2007	02	17	17	15
4	Rr	0	0.000	2007	02	17	17	00
4	Rr	0	0.000	2007	02	17	16	45
4	Rr	0	0.000	2007	02	17	16	30
4	Rr	0	0.000	2007	02	17	16	15
4	Rr	0	0.000	2007	02	17	16	00
4	Rr	7	0.075	2007	02	17	15	45
4	Rr	0	0.000	2007	02	17	15	30
4	Rr	0	0.000	2007	02	17	15	15
4	Rr	0	0.000	2007	02	17	15	00
4	Rr	0	0.000	2007	02	17	14	45
4	Rr	0	0.000	2007	02	17	14	30
4	Rr	0	0.000	2007	02	17	14	15
4	Rr	11	0.118	2007	02	17	14	00
4	Rr	0	0.000	2007	02	17	13	45
4	Rr	0	0.000	2007	02	17	13	30
4	Rr	0	0.000	2007	02	17	13	15
4	Rr	0	0.000	2007	02	17	13	00
4	Rr	0	0.000	2007	02	17	12	45
4	Rr	0	0.000	2007	02	17	12	30
4	Rr	0	0.000	2007	02	17	12	15
4	Rr	0	0.000	2007	02	17	12	00
4	Rr	0	0.000	2007	02	17	11	45
4	Rr	2	0.021	2007	02	17	11	30
4	Rr	0	0.000	2007	02	17	11	15
4	Rr	3	0.032	2007	02	17	11	00
4	Rr	1	0.011	2007	02	17	10	45
4	Rr	0	0.000	2007	02	17	10	30
4	Rr	0	0.000	2007	02	17	10	15
4	Rr	0	0.000	2007	02	17	10	00
4	Rr	0	0.000	2007	02	17	09	45
4	Rr	0	0.000	2007	02	17	09	30
4	Rr	0	0.000	2007	02	17	09	15
4	Rr	0	0.000	2007	02	17	09	00
4	Rr	0	0.000	2007	02	17	08	45
4	Rr	0	0.000	2007	02	17	08	30
4	Rr	0	0.000	2007	02	17	08	15
4	Rr	0	0.000	2007	02	17	08	00
4	Rr	0	0.000	2007	02	17	07	45
4	Rr	0	0.000	2007	02	17	07	30
4	Rr	0	0.000	2007	02	17	07	15
4	Rr	0	0.000	2007	02	17	07	00
4	Rr	0	0.000	2007	02	17	06	45
4	Rr	0	0.000	2007	02	17	06	30
4	Rr	0	0.000	2007	02	17	06	15
4	Rr	0	0.000	2007	02	17	06	00
4	Rr	0	0.000	2007	02	17	05	45
4	Rr	0	0.000	2007	02	17	05	30
4	Rr	0	0.000	2007	02	17	05	15
4	Rr	0	0.000	2007	02	17	05	00
4	Rr	0	0.000	2007	02	17	04	45
4	Rr	0	0.000	2007	02	17	04	30
4	Rr	39	0.418	2007	02	17	04	15
4	Rr	0	0.000	2007	02	17	04	00
4	Rr	0	0.000	2007	02	17	03	45
4	*BT	R	422	2007	02	05	21	45
6	Rr	58	0.621	00	00
6	Rr	73	0.782	00	15
6	Rr	142	1.521	00	30
6	Rr	6	0.064	00	45
6	Rr	94	1.007	01	00
6	Rr	4	0.043	01	15
6	Rr	85	0.910	01	30
6	Rr	15	0.161	01	45
6	Rr	1	0.011	02	00
6	Rr	0	0.000	02	15
6	Rr	1	0.011	02	30
6	Rr	103	1.103	02	45
6	Rr	2	0.021	03	00
6	Rr	80	0.857	03	15
6	Rr	37	0.396	03	30
6	Rr	115	1.232	03	45
6	Rr	11	0.118	04	00
6	Rr	40	0.428	04	15
6	Rr	2	0.021	04	30
6	Rr	2	0.021	04	45
6	Rr	2	0.021	05	00
6	Rr	41	0.439	05	15
6	Rr	0	0.000	05	30
6	Rr	0	0.000	05	45
6	Rr	37	0.396	06	00
6	Rr	0	0.000	06	15
6	Rr	1	0.011	06	30
6	Rr	0	0.000	06	45
6	Rr	1	0.011	07	00
6	Rr	2	0.021	07	15
6	Rr	0	0.000	07	30
6	Rr	54	0.578	07	45
6	Rr	76	0.814	08	00
6	Rr	0	0.000	08	15
6	Rr	0	0.000	08	30
6	Rr	4	0.043	08	45
6	Rr	56	0.600	09	00
6	Rr	0	0.000	09	15
6	Rr	1	0.011	09	30
6	Rr	0	0.000	09	45
6	Rr	0	0.000	10	00
6	Rr	0	0.000	10	15
6	Rr	0	0.000	10	30
6	Rr	1	0.011	10	45
6	Rr	3	0.032	11	00
6	Rr	1	0.011	11	15
6	Rr	2	0.021	11	30
6	Rr	0	0.000	11	45
6	Rr	1	0.011	12	00
6	Rr	0	0.000	12	15
6	Rr	0	0.000	12	30
6	Rr	0	0.000	12	45
6	Rr	0	0.000	13	00
6	Rr	1	0.011	13	15
6	Rr	0	0.000	13	30
6	Rr	4	0.043	13	45
6	Rr	13	0.139	14	00
6	Rr	1	0.011	14	15
6	Rr	38	0.407	14	30
6	Rr	0	0.000	14	45
6	Rr	43	0.460	15	00
6	Rr	222	2.377	15	15
6	Rr	151	1.617	15	30
6	Rr	129	1.381	15	45
6	Rr	342	3.662	16	00
6	Rr	419	4.487	16	15
6	Rr	412	4.412	16	30
6	Rr	149	1.596	16	45
6	Rr	256	2.741	17	00
6	Rr	251	2.688	17	15
6	Rr	244	2.613	17	30
6	Rr	349	3.737	17	45
6	Rr	238	2.549	18	00
